îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1031289,C-1000818,N-1001759,2021/3/3,21000
S-1031290,C-1000693,N-1002272,2021/3/3,6000
S-1031291,C-1000668,N-1001221,2021/3/3,50000
S-1031292,C-1000200,N-1001534,2021/3/3,13000
S-1031293,C-1000669,N-1001218,2021/3/3,6000
S-1031294,C-1000462,N-1001535,2021/3/3,13000
S-1031295,C-1000758,N-1001975,2021/3/3,30000
S-1031296,C-1001180,N-1002973,2021/3/3,30000
S-1031297,C-1000499,N-1000779,2021/3/3,6000
S-1031298,C-1000200,N-1001536,2021/3/3,13000
S-1031299,C-1000552,N-1000947,2021/3/3,80000
S-1031300,C-1000552,N-1000948,2021/3/3,80000
S-1031301,C-1000367,N-1002421,2021/3/3,21000
S-1031302,C-1000758,N-1001974,2021/3/3,30000
S-1031303,C-1000758,N-1001976,2021/3/3,30000
S-1031304,C-1000641,N-1001274,2021/3/3,15000
S-1031365,C-1000499,N-1000780,2021/3/3,6000
S-1031366,C-1000823,N-1001688,2021/3/3,15000
S-1031367,C-1000433,N-1001273,2021/3/3,15000
S-1031368,C-1001012,N-1002417,2021/3/3,10000
S-1031369,C-1000895,N-1001972,2021/3/3,50000
S-1031370,C-1001012,N-1002418,2021/3/3,10000
S-1031371,C-1000641,N-1001272,2021/3/3,15000
S-1031372,C-1001013,N-1002420,2021/3/3,30000
S-1031373,C-1000880,N-1002717,2021/3/3,9000
S-1031374,C-1000880,N-1001895,2021/3/3,9000
S-1031375,C-1001189,N-1002972,2021/3/3,21000
S-1031376,C-1000818,N-1003217,2021/3/3,15000
S-1031377,C-1001189,N-1002971,2021/3/3,21000
S-1031378,C-1000095,N-1000109,2021/3/3,10000
S-1031379,C-1000880,N-1001894,2021/3/3,9000
S-1031380,C-1000668,N-1001219,2021/3/3,50000
S-1031381,C-1000252,N-1000328,2021/3/3,30000
S-1031382,C-1000462,N-1001533,2021/3/3,13000
S-1031383,C-1001191,N-1002970,2021/3/3,29000
S-1031384,C-1001191,N-1002969,2021/3/3,29000
S-1031385,C-1000095,N-1000108,2021/3/3,10000
S-1031386,C-1001048,N-1002524,2021/3/4,15000
S-1031546,C-1001214,N-1003061,2021/3/4,9000
S-1031547,C-1000843,N-1001762,2021/3/4,13000
S-1031548,C-1001300,N-1003310,2021/3/4,30000
S-1031549,C-1000333,N-1000471,2021/3/4,80000
S-1031550,C-1000528,N-1002188,2021/3/4,30000
S-1031551,C-1000438,N-1000665,2021/3/4,15000
S-1031552,C-1001300,N-1003311,2021/3/4,30000
S-1031553,C-1000999,N-1002334,2021/3/4,30000
S-1031554,C-1000077,N-1000564,2021/3/4,21000
S-1031555,C-1000843,N-1001763,2021/3/4,13000
S-1031556,C-1000977,N-1003314,2021/3/4,10000
S-1031557,C-1000793,N-1001578,2021/3/4,80000
S-1031558,C-1000622,N-1001540,2021/3/4,30000
S-1031559,C-1000955,N-1002186,2021/3/4,30000
S-1031617,C-1000424,N-1001765,2021/3/4,29000
S-1031618,C-1000384,N-1001766,2021/3/4,9000
S-1031619,C-1000384,N-1001767,2021/3/4,9000
S-1031620,C-1000102,N-1002718,2021/3/4,13000
S-1031621,C-1001218,N-1003060,2021/3/4,13000
S-1031622,C-1001050,N-1002525,2021/3/4,30000
S-1031623,C-1000282,N-1002633,2021/3/4,10000
S-1031624,C-1000438,N-1000666,2021/3/4,15000
S-1031625,C-1000085,N-1001577,2021/3/4,15000
S-1031626,C-1000955,N-1002187,2021/3/4,30000
S-1031627,C-1000424,N-1001764,2021/3/4,29000
S-1031628,C-1000235,N-1002333,2021/3/4,13000
S-1031629,C-1000333,N-1000472,2021/3/4,21000
S-1031630,C-1000333,N-1000469,2021/3/4,80000
S-1031631,C-1000077,N-1000566,2021/3/4,21000
S-1031632,C-1000114,N-1000881,2021/3/4,80000
S-1031633,C-1000999,N-1003506,2021/3/4,30000
S-1031634,C-1000793,N-1001579,2021/3/4,80000
S-1031635,C-1000102,N-1000880,2021/3/4,13000
S-1031636,C-1000333,N-1000470,2021/3/4,80000
S-1031637,C-1000235,N-1003315,2021/3/4,6000
S-1031638,C-1001246,N-1003218,2021/3/4,9000
S-1031639,C-1000553,N-1002974,2021/3/4,29000
S-1031640,C-1000407,N-1001537,2021/3/4,21000
S-1031699,C-1000235,N-1000305,2021/3/4,13000
S-1031700,C-1001273,N-1003316,2021/3/4,13000
S-1031701,C-1000955,N-1002190,2021/3/4,30000
S-1031702,C-1001273,N-1003313,2021/3/4,13000
S-1031703,C-1000114,N-1000882,2021/3/4,80000
S-1031704,C-1000370,N-1000538,2021/3/4,9000
S-1031705,C-1000999,N-1002332,2021/3/4,30000
S-1031706,C-1001048,N-1002523,2021/3/4,15000
S-1031707,C-1000370,N-1000537,2021/3/4,9000
S-1031708,C-1000528,N-1002975,2021/3/4,30000
S-1031709,C-1000622,N-1001539,2021/3/4,30000
S-1031710,C-1001273,N-1003312,2021/3/4,13000
S-1031711,C-1000528,N-1002189,2021/3/4,30000
S-1031712,C-1000114,N-1000883,2021/3/4,80000
S-1031713,C-1000282,N-1001046,2021/3/4,10000
S-1031714,C-1000077,N-1000565,2021/3/4,21000
S-1031715,C-1000999,N-1002331,2021/3/4,30000
S-1031716,C-1001050,N-1002527,2021/3/4,30000
S-1031717,C-1000802,N-1001626,2021/3/4,50000
S-1031718,C-1000824,N-1001691,2021/3/4,30000
S-1031719,C-1000236,N-1000302,2021/3/4,80000
S-1031720,C-1000288,N-1000373,2021/3/4,15000
S-1031721,C-1001127,N-1002803,2021/3/4,13000
S-1031722,C-1000074,N-1000164,2021/3/4,30000
S-1031781,C-1000586,N-1001008,2021/3/4,21000
S-1031782,C-1000128,N-1000458,2021/3/4,80000
S-1031783,C-1000869,N-1001848,2021/3/4,30000
S-1031784,C-1000553,N-1000952,2021/3/4,10000
S-1031785,C-1000825,N-1001692,2021/3/4,30000
S-1031786,C-1000044,N-1000251,2021/3/4,10000
S-1031787,C-1000869,N-1002802,2021/3/4,6000
S-1031788,C-1000869,N-1001847,2021/3/4,30000
S-1031789,C-1000553,N-1000951,2021/3/4,10000
S-1031790,C-1001214,N-1003058,2021/3/4,9000
S-1031791,C-1000235,N-1000300,2021/3/4,13000
S-1031792,C-1000586,N-1001009,2021/3/4,21000
S-1031793,C-1000420,N-1000633,2021/3/4,15000
S-1031794,C-1001130,N-1002801,2021/3/4,9000
S-1031795,C-1000554,N-1000950,2021/3/4,10000
S-1031796,C-1000977,N-1002276,2021/3/4,10000
S-1031797,C-1000420,N-1000632,2021/3/4,15000
S-1031798,C-1000825,N-1001693,2021/3/4,30000
S-1031799,C-1001130,N-1002800,2021/3/4,9000
S-1031800,C-1000824,N-1001694,2021/3/4,30000
S-1031801,C-1001246,N-1003219,2021/3/4,9000
S-1031802,C-1000869,N-1003220,2021/3/4,30000
S-1031803,C-1000282,N-1001045,2021/3/4,10000
S-1031804,C-1000802,N-1001624,2021/3/4,50000
S-1031863,C-1000333,N-1000473,2021/3/4,21000
S-1031864,C-1000236,N-1000303,2021/3/4,30000
S-1031865,C-1000586,N-1001005,2021/3/4,21000
S-1031866,C-1000586,N-1001007,2021/3/4,21000
S-1031867,C-1000085,N-1001576,2021/3/4,15000
S-1031868,C-1000282,N-1001047,2021/3/4,10000
S-1031869,C-1000977,N-1002275,2021/3/4,10000
S-1031870,C-1000074,N-1000165,2021/3/4,30000
S-1031871,C-1000288,N-1000372,2021/3/4,15000
S-1031872,C-1000586,N-1001006,2021/3/4,21000
S-1031873,C-1000235,N-1000301,2021/3/4,13000
S-1031874,C-1001127,N-1002804,2021/3/4,13000
S-1031875,C-1001218,N-1003059,2021/3/4,13000
S-1031933,C-1000044,N-1000250,2021/3/4,10000
S-1031934,C-1000236,N-1000299,2021/3/4,30000
S-1031935,C-1000316,N-1002277,2021/3/5,80000
S-1031936,C-1000411,N-1000598,2021/3/5,10000
S-1031937,C-1000304,N-1000425,2021/3/5,50000
S-1031938,C-1000289,N-1003140,2021/3/5,13000
S-1031939,C-1000304,N-1000424,2021/3/5,50000
S-1031940,C-1000411,N-1000599,2021/3/5,10000
S-1031941,C-1001044,N-1002529,2021/3/5,9000
S-1031942,C-1001301,N-1003317,2021/3/5,13000
S-1031943,C-1000636,N-1001318,2021/3/5,10000
S-1031944,C-1000411,N-1000600,2021/3/5,10000
S-1031945,C-1000304,N-1000419,2021/3/5,50000
S-1031946,C-1000304,N-1000431,2021/3/5,50000
S-1031947,C-1000636,N-1001317,2021/3/5,10000
S-1031948,C-1000411,N-1000591,2021/3/5,10000
S-1031949,C-1000881,N-1003507,2021/3/5,50000
S-1031950,C-1000400,N-1001048,2021/3/5,9000
S-1031951,C-1000019,N-1000013,2021/3/5,80000
S-1031952,C-1000636,N-1001319,2021/3/5,10000
S-1031953,C-1001233,N-1003139,2021/3/5,80000
S-1031954,C-1000400,N-1001049,2021/3/5,9000
S-1031955,C-1000646,N-1001178,2021/3/5,21000
S-1032013,C-1000151,N-1001628,2021/3/5,15000
S-1032014,C-1000019,N-1000014,2021/3/5,80000
S-1032015,C-1000411,N-1000596,2021/3/5,10000
S-1032016,C-1000410,N-1003411,2021/3/5,15000
S-1032017,C-1000558,N-1000961,2021/3/5,15000
S-1032018,C-1000411,N-1000593,2021/3/5,10000
S-1032019,C-1000558,N-1000956,2021/3/5,15000
S-1032020,C-1000558,N-1000959,2021/3/5,15000
S-1032021,C-1000410,N-1000595,2021/3/5,15000
S-1032022,C-1000304,N-1000421,2021/3/5,50000
S-1032023,C-1000484,N-1000754,2021/3/5,80000
S-1032024,C-1000045,N-1000051,2021/3/5,30000
S-1032025,C-1000562,N-1000958,2021/3/5,13000
S-1032026,C-1000500,N-1000781,2021/3/5,21000
S-1032027,C-1000646,N-1001177,2021/3/5,21000
S-1032028,C-1000562,N-1000957,2021/3/5,13000
S-1032029,C-1000411,N-1000594,2021/3/5,10000
S-1032030,C-1000558,N-1000955,2021/3/5,15000
S-1032031,C-1000411,N-1000590,2021/3/5,10000
S-1032032,C-1000044,N-1000053,2021/3/5,15000
S-1032033,C-1000044,N-1000052,2021/3/5,15000
S-1032034,C-1000316,N-1002278,2021/3/5,80000
S-1032035,C-1000956,N-1002191,2021/3/5,30000
S-1032036,C-1000151,N-1001627,2021/3/5,15000
S-1032095,C-1000421,N-1000634,2021/3/5,6000
S-1032096,C-1000410,N-1000589,2021/3/5,15000
S-1032097,C-1000421,N-1000635,2021/3/5,6000
S-1032098,C-1000304,N-1000423,2021/3/5,50000
S-1032099,C-1000956,N-1002192,2021/3/5,30000
S-1032100,C-1000045,N-1000055,2021/3/5,9000
S-1032101,C-1000411,N-1000597,2021/3/5,10000
S-1032102,C-1000750,N-1001455,2021/3/5,80000
S-1032103,C-1000562,N-1000954,2021/3/5,13000
S-1032104,C-1000410,N-1000592,2021/3/5,15000
S-1032105,C-1000750,N-1001454,2021/3/5,80000
S-1032106,C-1000304,N-1000420,2021/3/5,50000
S-1032107,C-1000304,N-1000422,2021/3/5,50000
S-1032108,C-1000045,N-1000050,2021/3/5,30000
S-1032109,C-1000304,N-1000430,2021/3/5,50000
S-1032110,C-1000484,N-1000755,2021/3/5,80000
S-1032111,C-1000331,N-1001948,2021/3/5,29000
S-1032112,C-1001136,N-1002805,2021/3/5,29000
S-1032113,C-1000520,N-1000860,2021/3/5,30000
S-1032114,C-1000520,N-1002976,2021/3/5,30000
S-1032115,C-1000828,N-1001701,2021/3/5,6000
S-1032116,C-1000671,N-1001225,2021/3/5,50000
S-1032117,C-1000289,N-1002899,2021/3/5,13000
S-1032118,C-1000828,N-1001700,2021/3/5,6000
S-1032180,C-1000520,N-1000861,2021/3/5,30000
S-1032181,C-1001338,N-1003509,2021/3/5,13000
S-1032182,C-1000670,N-1001227,2021/3/5,21000
S-1032183,C-1000670,N-1001228,2021/3/5,21000
S-1032184,C-1000826,N-1001699,2021/3/5,30000
S-1032185,C-1000520,N-1000863,2021/3/5,30000
S-1032186,C-1000828,N-1001698,2021/3/5,6000
S-1032187,C-1000520,N-1000859,2021/3/5,30000
S-1032188,C-1000932,N-1002113,2021/3/5,30000
S-1032189,C-1000828,N-1001702,2021/3/5,6000
S-1032190,C-1001233,N-1003142,2021/3/5,80000
S-1032191,C-1000826,N-1001703,2021/3/5,30000
S-1032192,C-1000932,N-1002112,2021/3/5,30000
S-1032193,C-1001321,N-1003471,2021/3/5,30000
S-1032194,C-1000520,N-1000862,2021/3/5,30000
S-1032195,C-1000304,N-1000426,2021/3/5,50000
S-1032196,C-1000019,N-1002809,2021/3/5,80000
S-1032197,C-1001338,N-1003508,2021/3/5,13000
S-1032198,C-1000277,N-1001226,2021/3/5,30000
S-1032199,C-1000671,N-1001224,2021/3/5,50000
S-1032200,C-1000331,N-1001947,2021/3/5,29000
S-1032201,C-1000829,N-1001706,2021/3/5,50000
S-1032202,C-1001118,N-1002807,2021/3/5,80000
S-1032203,C-1000164,N-1000201,2021/3/5,30000
S-1032265,C-1000828,N-1001705,2021/3/5,6000
S-1032266,C-1001321,N-1003470,2021/3/5,30000
S-1032267,C-1001118,N-1002806,2021/3/5,80000
S-1032268,C-1000826,N-1001704,2021/3/5,30000
S-1032269,C-1000019,N-1002808,2021/3/5,10000
S-1032270,C-1000304,N-1000418,2021/3/5,50000
S-1032271,C-1000151,N-1002335,2021/3/5,30000
S-1032272,C-1000277,N-1001222,2021/3/5,30000
S-1032273,C-1000164,N-1000202,2021/3/5,30000
S-1032274,C-1000520,N-1000858,2021/3/5,30000
S-1032275,C-1000520,N-1000865,2021/3/5,30000
S-1032276,C-1001266,N-1003319,2021/3/5,15000
S-1032277,C-1000304,N-1000429,2021/3/5,50000
S-1032278,C-1000045,N-1000054,2021/3/5,9000
S-1032279,C-1000881,N-1001897,2021/3/5,50000
S-1032280,C-1000151,N-1002978,2021/3/5,13000
S-1032281,C-1000421,N-1003221,2021/3/5,10000
S-1032282,C-1000304,N-1000427,2021/3/5,50000
S-1032283,C-1000411,N-1002977,2021/3/5,10000
S-1032284,C-1000828,N-1001695,2021/3/5,6000
S-1032285,C-1000558,N-1002898,2021/3/5,15000
S-1032286,C-1001233,N-1003144,2021/3/5,80000
S-1032287,C-1001233,N-1003141,2021/3/5,80000
S-1032288,C-1000289,N-1000376,2021/3/5,13000
S-1032350,C-1000828,N-1001697,2021/3/5,6000
S-1032351,C-1000044,N-1000049,2021/3/5,15000
S-1032352,C-1001233,N-1003143,2021/3/5,80000
S-1032353,C-1000881,N-1001896,2021/3/5,50000
S-1032354,C-1001301,N-1003318,2021/3/5,13000
S-1032355,C-1000304,N-1000428,2021/3/5,50000
S-1032356,C-1000520,N-1000864,2021/3/5,30000
S-1032357,C-1000670,N-1001223,2021/3/5,21000
S-1032358,C-1001007,N-1002339,2021/3/6,21000
S-1032359,C-1000214,N-1003145,2021/3/6,13000
S-1032360,C-1000022,N-1000019,2021/3/6,50000
S-1032361,C-1000022,N-1000015,2021/3/6,50000
S-1032362,C-1000075,N-1003416,2021/3/6,29000
S-1032363,C-1000832,N-1002979,2021/3/6,29000
S-1032364,C-1001007,N-1002338,2021/3/6,21000
S-1032365,C-1000781,N-1002280,2021/3/6,15000
S-1032366,C-1000022,N-1000023,2021/3/6,15000
S-1032367,C-1000359,N-1000759,2021/3/6,30000
S-1032368,C-1001125,N-1002810,2021/3/6,29000
S-1032369,C-1001078,N-1002636,2021/3/6,15000
S-1032370,C-1000563,N-1000962,2021/3/6,30000
S-1032371,C-1000990,N-1002336,2021/3/6,15000
S-1032372,C-1000832,N-1001708,2021/3/6,29000
S-1032373,C-1000422,N-1000640,2021/3/6,50000
S-1032433,C-1000422,N-1000639,2021/3/6,50000
S-1032434,C-1001078,N-1002635,2021/3/6,15000
S-1032435,C-1000990,N-1002337,2021/3/6,15000
S-1032436,C-1000832,N-1001707,2021/3/6,29000
S-1032437,C-1000707,N-1001344,2021/3/6,10000
S-1032438,C-1001313,N-1003414,2021/3/6,13000
S-1032439,C-1000707,N-1001345,2021/3/6,10000
S-1032440,C-1000096,N-1000111,2021/3/6,9000
S-1032441,C-1001245,N-1003227,2021/3/6,13000
S-1032442,C-1000075,N-1000078,2021/3/6,30000
S-1032443,C-1000896,N-1001979,2021/3/6,15000
S-1032444,C-1000804,N-1001629,2021/3/6,9000
S-1032445,C-1000908,N-1002048,2021/3/6,13000
S-1032446,C-1001244,N-1003226,2021/3/6,30000
S-1032447,C-1000781,N-1002279,2021/3/6,15000
S-1032448,C-1000842,N-1002281,2021/3/6,13000
S-1032449,C-1000021,N-1000021,2021/3/6,21000
S-1032450,C-1000842,N-1002282,2021/3/6,13000
S-1032451,C-1000022,N-1001630,2021/3/6,15000
S-1032452,C-1000422,N-1000641,2021/3/6,50000
S-1032453,C-1000908,N-1002049,2021/3/6,13000
S-1032454,C-1001313,N-1003415,2021/3/6,13000
S-1032455,C-1000563,N-1002904,2021/3/6,30000
S-1032456,C-1000842,N-1002283,2021/3/6,13000
S-1032516,C-1000214,N-1001010,2021/3/6,30000
S-1032517,C-1000022,N-1001631,2021/3/6,15000
S-1032518,C-1000319,N-1000905,2021/3/6,9000
S-1032519,C-1000667,N-1001850,2021/3/6,13000
S-1032520,C-1001006,N-1002340,2021/3/6,50000
S-1032521,C-1001006,N-1002341,2021/3/6,50000
S-1032522,C-1001148,N-1002902,2021/3/6,13000
S-1032523,C-1000096,N-1003412,2021/3/6,10000
S-1032524,C-1000022,N-1000018,2021/3/6,30000
S-1032525,C-1000075,N-1000080,2021/3/6,13000
S-1032526,C-1001156,N-1002905,2021/3/6,50000
S-1032527,C-1000896,N-1001978,2021/3/6,15000
S-1032528,C-1001244,N-1003225,2021/3/6,30000
S-1032529,C-1000485,N-1000758,2021/3/6,50000
S-1032530,C-1001148,N-1002903,2021/3/6,13000
S-1032531,C-1000214,N-1001011,2021/3/6,30000
S-1032532,C-1000804,N-1001632,2021/3/6,9000
S-1032533,C-1000896,N-1001977,2021/3/6,15000
S-1032534,C-1000319,N-1000906,2021/3/6,9000
S-1032535,C-1000957,N-1002193,2021/3/6,50000
S-1032536,C-1000422,N-1000636,2021/3/6,50000
S-1032537,C-1001313,N-1003413,2021/3/6,13000
S-1032538,C-1000408,N-1001120,2021/3/6,80000
S-1032539,C-1000721,N-1001456,2021/3/6,10000
S-1032599,C-1001042,N-1002534,2021/3/6,80000
S-1032600,C-1000422,N-1000638,2021/3/6,50000
S-1032601,C-1000021,N-1002535,2021/3/6,9000
S-1032602,C-1001027,N-1002423,2021/3/6,29000
S-1032603,C-1000408,N-1001118,2021/3/6,80000
S-1032604,C-1000422,N-1002901,2021/3/6,50000
S-1032605,C-1000563,N-1000963,2021/3/6,30000
S-1032606,C-1001027,N-1002424,2021/3/6,29000
S-1032607,C-1000075,N-1000076,2021/3/6,30000
S-1032608,C-1001251,N-1003229,2021/3/6,30000
S-1032609,C-1001245,N-1003223,2021/3/6,13000
S-1032610,C-1001126,N-1002814,2021/3/6,15000
S-1032611,C-1000022,N-1000017,2021/3/6,30000
S-1032612,C-1000721,N-1001457,2021/3/6,10000
S-1032613,C-1000804,N-1003473,2021/3/6,9000
S-1032614,C-1000022,N-1000016,2021/3/6,50000
S-1032615,C-1001228,N-1003147,2021/3/6,21000
S-1032616,C-1000061,N-1001231,2021/3/6,9000
S-1032617,C-1000627,N-1001119,2021/3/6,15000
S-1032618,C-1000422,N-1000637,2021/3/6,50000
S-1032619,C-1001228,N-1003146,2021/3/6,21000
S-1032620,C-1000075,N-1000079,2021/3/6,13000
S-1032621,C-1000485,N-1000756,2021/3/6,50000
S-1032622,C-1000061,N-1001230,2021/3/6,9000
S-1032682,C-1001125,N-1002811,2021/3/6,29000
S-1032683,C-1000359,N-1003228,2021/3/6,50000
S-1032684,C-1001251,N-1003230,2021/3/6,30000
S-1032685,C-1000022,N-1000020,2021/3/6,50000
S-1032686,C-1001080,N-1002637,2021/3/6,21000
S-1032687,C-1000022,N-1000024,2021/3/6,15000
S-1032688,C-1001027,N-1002425,2021/3/6,29000
S-1032689,C-1000359,N-1000757,2021/3/6,30000
S-1032690,C-1000075,N-1000077,2021/3/6,30000
S-1032691,C-1000408,N-1003472,2021/3/6,80000
S-1032692,C-1000418,N-1001232,2021/3/6,50000
S-1032693,C-1001125,N-1002813,2021/3/6,29000
S-1032694,C-1000096,N-1000110,2021/3/6,9000
S-1032695,C-1001042,N-1002532,2021/3/6,80000
S-1032696,C-1001245,N-1003224,2021/3/6,13000
S-1032697,C-1000440,N-1000667,2021/3/6,15000
S-1032698,C-1001156,N-1002900,2021/3/6,50000
S-1032699,C-1000842,N-1002533,2021/3/6,13000
S-1032700,C-1000418,N-1001229,2021/3/6,50000
S-1032701,C-1000510,N-1000821,2021/3/7,21000
S-1032702,C-1000193,N-1000231,2021/3/7,9000
S-1032703,C-1000216,N-1001580,2021/3/7,21000
S-1032704,C-1000882,N-1001898,2021/3/7,15000
S-1032705,C-1000510,N-1000823,2021/3/7,21000
S-1032765,C-1000305,N-1000502,2021/3/7,80000
S-1032766,C-1000510,N-1000822,2021/3/7,21000
S-1032767,C-1000290,N-1000382,2021/3/7,15000
S-1032768,C-1001092,N-1002646,2021/3/7,21000
S-1032769,C-1001174,N-1002988,2021/3/7,80000
S-1032770,C-1000290,N-1000377,2021/3/7,15000
S-1032771,C-1001181,N-1002984,2021/3/7,50000
S-1032772,C-1000909,N-1002050,2021/3/7,29000
S-1032773,C-1001174,N-1002985,2021/3/7,80000
S-1032774,C-1000934,N-1002118,2021/3/7,9000
S-1032775,C-1000909,N-1002051,2021/3/7,29000
S-1032776,C-1000050,N-1000056,2021/3/7,21000
S-1032777,C-1001181,N-1002983,2021/3/7,50000
S-1032778,C-1000601,N-1001050,2021/3/7,21000
S-1032779,C-1001176,N-1002986,2021/3/7,29000
S-1032780,C-1000601,N-1001051,2021/3/7,21000
S-1032781,C-1001176,N-1002987,2021/3/7,29000
S-1032782,C-1000194,N-1000866,2021/3/7,30000
S-1032783,C-1000461,N-1000690,2021/3/7,15000
S-1032784,C-1000193,N-1000232,2021/3/7,9000
S-1032785,C-1000674,N-1002426,2021/3/7,13000
S-1032786,C-1000216,N-1001583,2021/3/7,21000
S-1032787,C-1001181,N-1002982,2021/3/7,50000
S-1032788,C-1000194,N-1000867,2021/3/7,30000
S-1032848,C-1000593,N-1001581,2021/3/7,30000
S-1032849,C-1000750,N-1002116,2021/3/7,21000
S-1032850,C-1000461,N-1000689,2021/3/7,15000
S-1032851,C-1000510,N-1000820,2021/3/7,21000
S-1032852,C-1000934,N-1002114,2021/3/7,9000
S-1032853,C-1001182,N-1002981,2021/3/7,15000
S-1032854,C-1001092,N-1002645,2021/3/7,21000
S-1032855,C-1000625,N-1001123,2021/3/7,21000
S-1032856,C-1000844,N-1001769,2021/3/7,80000
S-1032857,C-1000050,N-1000058,2021/3/7,21000
S-1032858,C-1000395,N-1000570,2021/3/7,30000
S-1032859,C-1001094,N-1002640,2021/3/7,50000
S-1032860,C-1001208,N-1003063,2021/3/7,80000
S-1032861,C-1000245,N-1001420,2021/3/7,50000
S-1032862,C-1000625,N-1001125,2021/3/7,21000
S-1032863,C-1000567,N-1001122,2021/3/7,30000
S-1032864,C-1001182,N-1002980,2021/3/7,15000
S-1032865,C-1000522,N-1000869,2021/3/7,80000
S-1032866,C-1001316,N-1003419,2021/3/7,80000
S-1032867,C-1000245,N-1001419,2021/3/7,50000
S-1032868,C-1000844,N-1001770,2021/3/7,21000
S-1032869,C-1001302,N-1003417,2021/3/7,30000
S-1032870,C-1000395,N-1000569,2021/3/7,30000
S-1032871,C-1000844,N-1001768,2021/3/7,21000
S-1032931,C-1000290,N-1000379,2021/3/7,15000
S-1032932,C-1000461,N-1002639,2021/3/7,15000
S-1032933,C-1000674,N-1001234,2021/3/7,13000
S-1032934,C-1000567,N-1001121,2021/3/7,30000
S-1032935,C-1000750,N-1002117,2021/3/7,21000
S-1032936,C-1001316,N-1003418,2021/3/7,80000
S-1032937,C-1000395,N-1000568,2021/3/7,30000
S-1032938,C-1000395,N-1000572,2021/3/7,30000
S-1032939,C-1000290,N-1000380,2021/3/7,50000
S-1032940,C-1000277,N-1000909,2021/3/7,29000
S-1032941,C-1001096,N-1002638,2021/3/7,29000
S-1032942,C-1000290,N-1000381,2021/3/7,50000
S-1032943,C-1001094,N-1002641,2021/3/7,50000
S-1032944,C-1001092,N-1002644,2021/3/7,21000
S-1032945,C-1000245,N-1001422,2021/3/7,50000
S-1032946,C-1000305,N-1002342,2021/3/7,80000
S-1032947,C-1000395,N-1000567,2021/3/7,30000
S-1032948,C-1000527,N-1003321,2021/3/7,6000
S-1032949,C-1000535,N-1000907,2021/3/7,10000
S-1032950,C-1000245,N-1001421,2021/3/7,50000
S-1032951,C-1000290,N-1000378,2021/3/7,15000
S-1032952,C-1000305,N-1000503,2021/3/7,80000
S-1032953,C-1000290,N-1002642,2021/3/7,15000
S-1032954,C-1001096,N-1002643,2021/3/7,29000
S-1033014,C-1001208,N-1003062,2021/3/7,80000
S-1033015,C-1000674,N-1001233,2021/3/7,13000
S-1033016,C-1000522,N-1003320,2021/3/7,80000
S-1033017,C-1000625,N-1001124,2021/3/7,21000
S-1033018,C-1000844,N-1001772,2021/3/7,80000
S-1033019,C-1000277,N-1000908,2021/3/7,29000
S-1033020,C-1000535,N-1000910,2021/3/7,10000
S-1033021,C-1000050,N-1000057,2021/3/7,21000
S-1033022,C-1000844,N-1001771,2021/3/7,80000
S-1033023,C-1000527,N-1000884,2021/3/7,6000
S-1033024,C-1000012,N-1002428,2021/3/8,6000
S-1033025,C-1000716,N-1001375,2021/3/8,10000
S-1033026,C-1000462,N-1000698,2021/3/8,50000
S-1033027,C-1000536,N-1000913,2021/3/8,15000
S-1033028,C-1000158,N-1000695,2021/3/8,10000
S-1033029,C-1000231,N-1002427,2021/3/8,10000
S-1033030,C-1000462,N-1000692,2021/3/8,50000
S-1033031,C-1000536,N-1000916,2021/3/8,15000
S-1033089,C-1000158,N-1000694,2021/3/8,10000
S-1033090,C-1001111,N-1002720,2021/3/8,15000
S-1033091,C-1001113,N-1002719,2021/3/8,30000
S-1033092,C-1000144,N-1000911,2021/3/8,15000
S-1033093,C-1000462,N-1000693,2021/3/8,50000
S-1033094,C-1000462,N-1000697,2021/3/8,50000
S-1033095,C-1000162,N-1000306,2021/3/8,50000
S-1033096,C-1000774,N-1002429,2021/3/8,6000
S-1033097,C-1000162,N-1000309,2021/3/8,50000
S-1033098,C-1000536,N-1000915,2021/3/8,15000
S-1033099,C-1001111,N-1002721,2021/3/8,15000
S-1033100,C-1000462,N-1000699,2021/3/8,50000
S-1033101,C-1000462,N-1000696,2021/3/8,50000
S-1033102,C-1000536,N-1000914,2021/3/8,15000
S-1033103,C-1000144,N-1000912,2021/3/8,15000
S-1033104,C-1000615,N-1001950,2021/3/8,29000
S-1033105,C-1000716,N-1001376,2021/3/8,10000
S-1033106,C-1000012,N-1000205,2021/3/8,6000
S-1033107,C-1000462,N-1000691,2021/3/8,50000
S-1033108,C-1001282,N-1003322,2021/3/8,13000
S-1033109,C-1000258,N-1000330,2021/3/8,50000
S-1033110,C-1001123,N-1002815,2021/3/8,21000
S-1033111,C-1001123,N-1002816,2021/3/8,21000
S-1033112,C-1000413,N-1002818,2021/3/8,80000
S-1033172,C-1000127,N-1000281,2021/3/8,10000
S-1033173,C-1000678,N-1003474,2021/3/8,6000
S-1033174,C-1000231,N-1000602,2021/3/8,10000
S-1033175,C-1001144,N-1002819,2021/3/8,6000
S-1033176,C-1001201,N-1003065,2021/3/8,30000
S-1033177,C-1000636,N-1003475,2021/3/8,21000
S-1033178,C-1000293,N-1000383,2021/3/8,6000
S-1033179,C-1000258,N-1000331,2021/3/8,50000
