îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1129718,C-1001211,N-1003102,2022/1/24,10000
S-1129719,C-1001028,N-1002494,2022/1/24,30000
S-1129720,C-1000721,N-1001395,2022/1/24,80000
S-1129721,C-1001399,N-1003760,2022/1/24,30000
S-1129722,C-1001014,N-1002941,2022/1/24,9000
S-1129723,C-1001323,N-1003490,2022/1/24,21000
S-1129724,C-1000381,N-1000550,2022/1/24,30000
S-1129725,C-1001315,N-1003456,2022/1/24,80000
S-1129726,C-1000777,N-1001526,2022/1/24,29000
S-1129727,C-1000382,N-1000557,2022/1/24,50000
S-1129728,C-1001028,N-1002496,2022/1/24,30000
S-1129729,C-1000426,N-1000645,2022/1/24,80000
S-1129730,C-1000980,N-1002311,2022/1/24,13000
S-1129731,C-1000988,N-1002385,2022/1/24,50000
S-1129732,C-1001087,N-1002689,2022/1/24,30000
S-1129733,C-1001408,N-1003815,2022/1/24,13000
S-1129734,C-1000323,N-1000455,2022/1/24,10000
S-1129735,C-1000426,N-1000642,2022/1/24,80000
S-1129736,C-1001206,N-1003105,2022/1/24,29000
S-1129737,C-1001099,N-1002769,2022/1/24,30000
S-1129738,C-1000721,N-1001396,2022/1/24,80000
S-1129757,C-1001028,N-1002497,2022/1/24,30000
S-1129758,C-1000382,N-1000556,2022/1/24,50000
S-1129759,C-1001087,N-1002690,2022/1/24,30000
S-1129760,C-1000686,N-1001257,2022/1/24,9000
S-1129761,C-1000777,N-1001527,2022/1/24,29000
S-1129762,C-1001200,N-1003108,2022/1/24,21000
S-1129763,C-1001200,N-1003100,2022/1/24,21000
S-1129764,C-1001099,N-1002768,2022/1/24,30000
S-1129765,C-1000381,N-1000554,2022/1/24,21000
S-1129766,C-1000588,N-1002691,2022/1/24,30000
S-1129767,C-1001099,N-1002767,2022/1/24,30000
S-1129768,C-1000321,N-1000629,2022/1/24,13000
S-1129769,C-1000988,N-1002386,2022/1/24,50000
S-1129770,C-1001028,N-1003201,2022/1/24,30000
S-1129771,C-1001324,N-1003494,2022/1/24,15000
S-1129772,C-1000679,N-1001612,2022/1/24,15000
S-1129773,C-1001028,N-1002491,2022/1/24,30000
S-1129774,C-1000229,N-1003710,2022/1/24,30000
S-1129775,C-1000126,N-1000491,2022/1/25,29000
S-1129776,C-1000765,N-1001497,2022/1/25,6000
S-1129777,C-1000726,N-1001404,2022/1/25,21000
S-1129778,C-1000723,N-1001401,2022/1/25,29000
S-1129779,C-1000460,N-1002234,2022/1/25,13000
S-1129780,C-1000765,N-1001498,2022/1/25,6000
S-1129799,C-1000724,N-1001405,2022/1/25,30000
S-1129800,C-1001336,N-1003525,2022/1/25,6000
S-1129801,C-1000460,N-1002233,2022/1/25,13000
S-1129802,C-1000946,N-1002166,2022/1/25,50000
S-1129803,C-1001109,N-1004021,2022/1/25,13000
S-1129804,C-1001396,N-1003762,2022/1/25,6000
S-1129805,C-1000863,N-1001829,2022/1/25,13000
S-1129806,C-1000411,N-1002165,2022/1/25,50000
S-1129807,C-1001179,N-1003031,2022/1/25,13000
S-1129808,C-1000946,N-1002164,2022/1/25,50000
S-1129809,C-1000411,N-1002163,2022/1/25,50000
S-1129810,C-1000887,N-1003112,2022/1/25,6000
S-1129811,C-1000723,N-1002873,2022/1/25,29000
S-1129812,C-1000722,N-1001402,2022/1/25,15000
S-1129813,C-1000863,N-1003763,2022/1/25,13000
S-1129814,C-1001371,N-1003671,2022/1/25,15000
S-1129815,C-1001003,N-1002388,2022/1/25,29000
S-1129816,C-1001003,N-1003953,2022/1/25,15000
S-1129817,C-1000863,N-1001832,2022/1/25,13000
S-1129818,C-1000460,N-1003715,2022/1/25,13000
S-1129819,C-1000887,N-1002772,2022/1/25,13000
S-1129820,C-1000746,N-1002389,2022/1/25,13000
S-1129821,C-1000631,N-1002771,2022/1/25,15000
S-1129822,C-1000631,N-1001667,2022/1/25,15000
S-1129842,C-1001003,N-1002387,2022/1/25,29000
S-1129843,C-1001386,N-1003713,2022/1/25,30000
S-1129844,C-1000604,N-1001074,2022/1/25,10000
S-1129845,C-1001071,N-1002693,2022/1/25,29000
S-1129846,C-1000126,N-1000489,2022/1/25,29000
S-1129847,C-1000940,N-1002167,2022/1/25,29000
S-1129848,C-1000458,N-1002159,2022/1/25,30000
S-1129862,C-1000746,N-1001447,2022/1/25,13000
S-1129863,C-1000658,N-1001664,2022/1/25,10000
S-1129864,C-1000887,N-1001935,2022/1/25,13000
S-1129865,C-1000744,N-1001445,2022/1/25,13000
S-1129866,C-1000863,N-1001831,2022/1/25,13000
S-1129867,C-1000765,N-1003202,2022/1/25,6000
S-1129868,C-1000405,N-1000580,2022/1/25,80000
S-1129869,C-1001446,N-1004022,2022/1/25,50000
S-1129870,C-1001386,N-1003716,2022/1/25,30000
S-1129871,C-1000405,N-1000581,2022/1/25,80000
S-1129872,C-1001336,N-1003526,2022/1/25,6000
S-1129873,C-1000631,N-1001666,2022/1/25,15000
S-1129874,C-1000863,N-1001827,2022/1/25,13000
S-1129875,C-1000458,N-1002160,2022/1/25,30000
S-1129876,C-1001109,N-1002773,2022/1/25,13000
S-1129877,C-1001386,N-1003714,2022/1/25,30000
S-1129878,C-1000604,N-1002872,2022/1/25,10000
S-1129879,C-1000723,N-1001400,2022/1/25,29000
S-1129880,C-1001396,N-1003761,2022/1/25,6000
S-1129881,C-1000458,N-1002161,2022/1/25,30000
S-1129882,C-1001003,N-1003875,2022/1/25,29000
S-1129883,C-1001109,N-1002774,2022/1/25,13000
S-1129884,C-1000126,N-1000490,2022/1/25,29000
S-1129885,C-1000863,N-1001828,2022/1/25,13000
S-1129901,C-1000604,N-1001073,2022/1/25,10000
S-1129902,C-1000877,N-1001874,2022/1/26,30000
S-1129903,C-1000972,N-1003382,2022/1/26,10000
S-1129904,C-1000178,N-1002694,2022/1/26,13000
S-1129905,C-1001098,N-1002776,2022/1/26,13000
S-1129906,C-1000864,N-1001835,2022/1/26,15000
S-1129907,C-1000573,N-1002952,2022/1/26,50000
S-1129908,C-1000057,N-1001499,2022/1/26,13000
S-1129909,C-1000864,N-1003954,2022/1/26,15000
S-1129910,C-1000525,N-1001300,2022/1/26,30000
S-1129911,C-1000427,N-1003203,2022/1/26,30000
S-1129912,C-1000140,N-1000843,2022/1/26,13000
S-1129913,C-1000904,N-1003037,2022/1/26,50000
S-1129914,C-1001346,N-1004025,2022/1/26,50000
S-1129915,C-1000904,N-1002031,2022/1/26,50000
S-1129916,C-1001287,N-1003385,2022/1/26,21000
S-1129917,C-1000767,N-1001504,2022/1/26,30000
S-1129918,C-1001261,N-1003277,2022/1/26,30000
S-1129919,C-1000179,N-1000225,2022/1/26,29000
S-1129920,C-1001055,N-1004023,2022/1/26,80000
S-1129921,C-1000798,N-1001616,2022/1/26,21000
S-1129922,C-1000226,N-1001500,2022/1/26,30000
S-1129923,C-1000226,N-1001501,2022/1/26,30000
S-1129924,C-1000057,N-1001503,2022/1/26,13000
S-1129940,C-1001261,N-1003278,2022/1/26,30000
S-1129941,C-1000708,N-1001736,2022/1/26,50000
S-1129942,C-1001287,N-1003383,2022/1/26,21000
S-1129943,C-1000704,N-1002504,2022/1/26,21000
S-1129944,C-1001185,N-1003034,2022/1/26,15000
S-1129945,C-1000704,N-1001336,2022/1/26,21000
S-1129946,C-1001347,N-1003572,2022/1/26,21000
S-1129947,C-1000994,N-1002391,2022/1/26,30000
S-1129948,C-1000178,N-1003204,2022/1/26,13000
S-1129949,C-1001271,N-1003275,2022/1/26,9000
S-1129950,C-1000117,N-1002033,2022/1/26,21000
S-1129951,C-1000338,N-1000493,2022/1/26,13000
S-1129952,C-1001287,N-1003381,2022/1/26,21000
S-1129953,C-1001022,N-1002505,2022/1/26,10000
S-1129954,C-1000704,N-1001337,2022/1/26,21000
S-1129955,C-1000178,N-1000221,2022/1/26,13000
S-1129956,C-1000817,N-1001669,2022/1/26,30000
S-1129957,C-1000972,N-1002235,2022/1/26,10000
S-1129958,C-1000708,N-1003718,2022/1/26,50000
S-1129959,C-1000778,N-1003819,2022/1/26,10000
S-1129960,C-1000117,N-1002034,2022/1/26,21000
S-1129961,C-1000971,N-1002236,2022/1/26,13000
S-1129962,C-1000178,N-1002392,2022/1/26,50000
S-1129963,C-1000525,N-1001299,2022/1/26,30000
S-1129987,C-1001318,N-1003496,2022/1/26,9000
S-1129988,C-1000179,N-1000224,2022/1/26,29000
S-1129989,C-1000178,N-1000222,2022/1/26,13000
S-1129990,C-1000972,N-1003672,2022/1/26,10000
S-1129991,C-1001271,N-1003276,2022/1/26,9000
S-1129992,C-1000624,N-1001113,2022/1/26,21000
S-1129993,C-1001346,N-1003571,2022/1/26,50000
S-1129994,C-1000971,N-1003619,2022/1/26,13000
S-1129995,C-1000971,N-1002237,2022/1/26,13000
S-1129996,C-1001022,N-1002506,2022/1/26,10000
S-1129997,C-1000877,N-1001873,2022/1/26,30000
S-1129998,C-1001382,N-1003719,2022/1/26,30000
S-1129999,C-1000708,N-1001737,2022/1/26,50000
S-1130000,C-1001287,N-1003384,2022/1/26,21000
S-1130001,C-1001332,N-1003529,2022/1/26,50000
S-1130002,C-1000767,N-1001505,2022/1/26,30000
S-1130003,C-1001332,N-1003955,2022/1/26,50000
S-1130004,C-1001347,N-1003573,2022/1/26,21000
S-1130005,C-1000179,N-1002874,2022/1/26,29000
S-1130006,C-1001413,N-1003876,2022/1/26,13000
S-1130007,C-1001055,N-1002611,2022/1/26,50000
S-1130008,C-1001318,N-1003497,2022/1/26,9000
S-1130009,C-1000864,N-1002876,2022/1/26,15000
S-1130010,C-1000798,N-1001615,2022/1/26,21000
S-1130034,C-1000427,N-1000648,2022/1/26,6000
S-1130035,C-1000778,N-1001530,2022/1/26,29000
S-1130036,C-1001448,N-1004024,2022/1/26,6000
S-1130037,C-1001332,N-1003528,2022/1/26,50000
S-1130038,C-1001121,N-1002875,2022/1/26,50000
S-1130039,C-1000427,N-1000646,2022/1/26,30000
S-1130040,C-1000338,N-1000492,2022/1/26,13000
S-1130041,C-1000427,N-1000647,2022/1/26,30000
S-1130042,C-1000904,N-1003527,2022/1/26,50000
S-1130043,C-1000708,N-1001738,2022/1/26,50000
S-1130057,C-1001055,N-1002607,2022/1/26,50000
S-1130058,C-1000525,N-1001112,2022/1/26,9000
S-1130059,C-1000230,N-1001361,2022/1/26,13000
S-1130060,C-1000573,N-1001203,2022/1/26,50000
S-1130061,C-1001413,N-1003877,2022/1/26,13000
S-1130062,C-1001448,N-1004026,2022/1/26,6000
S-1130063,C-1001055,N-1002610,2022/1/26,50000
S-1130064,C-1000230,N-1001360,2022/1/26,13000
S-1130065,C-1000573,N-1001202,2022/1/26,50000
S-1130066,C-1000778,N-1001529,2022/1/26,29000
S-1130067,C-1000624,N-1001110,2022/1/26,21000
S-1130068,C-1000427,N-1000649,2022/1/26,6000
S-1130069,C-1000087,N-1000090,2022/1/27,10000
S-1130070,C-1001281,N-1003386,2022/1/27,50000
S-1130071,C-1000607,N-1001078,2022/1/27,30000
S-1130072,C-1000973,N-1002393,2022/1/27,6000
S-1130073,C-1000974,N-1002317,2022/1/27,80000
S-1130074,C-1000838,N-1001744,2022/1/27,15000
S-1130075,C-1000199,N-1001001,2022/1/27,15000
S-1130076,C-1000356,N-1001262,2022/1/27,30000
S-1130077,C-1000779,N-1001937,2022/1/27,9000
S-1130078,C-1000058,N-1000239,2022/1/27,21000
S-1130079,C-1000201,N-1000241,2022/1/27,50000
S-1130080,C-1000368,N-1000532,2022/1/27,29000
S-1130104,C-1001456,N-1004027,2022/1/27,10000
S-1130105,C-1000356,N-1001258,2022/1/27,30000
S-1130106,C-1000838,N-1001741,2022/1/27,15000
S-1130107,C-1000607,N-1001079,2022/1/27,30000
S-1130108,C-1000036,N-1000046,2022/1/27,50000
S-1130109,C-1000838,N-1001745,2022/1/27,15000
S-1130110,C-1000779,N-1002778,2022/1/27,9000
S-1130111,C-1001362,N-1003620,2022/1/27,80000
S-1130112,C-1001164,N-1002956,2022/1/27,13000
S-1130113,C-1000974,N-1002878,2022/1/27,50000
S-1130114,C-1000199,N-1001000,2022/1/27,15000
S-1130115,C-1000444,N-1001939,2022/1/27,21000
S-1130116,C-1000651,N-1001670,2022/1/27,21000
S-1130117,C-1000058,N-1000240,2022/1/27,21000
S-1130118,C-1000356,N-1002953,2022/1/27,30000
S-1130119,C-1000221,N-1000680,2022/1/27,80000
S-1130120,C-1001232,N-1003205,2022/1/27,30000
S-1130134,C-1000139,N-1000162,2022/1/27,50000
S-1130135,C-1000584,N-1000996,2022/1/27,80000
S-1130136,C-1000255,N-1000937,2022/1/27,80000
S-1130137,C-1000087,N-1000093,2022/1/27,50000
S-1130138,C-1000514,N-1001261,2022/1/27,29000
S-1130139,C-1000132,N-1003498,2022/1/27,13000
S-1130140,C-1001257,N-1003290,2022/1/27,15000
S-1130141,C-1001263,N-1003287,2022/1/27,13000
S-1130142,C-1001072,N-1003820,2022/1/27,30000
S-1130143,C-1000132,N-1003722,2022/1/27,13000
S-1130144,C-1000036,N-1000039,2022/1/27,80000
S-1130145,C-1000036,N-1000038,2022/1/27,80000
S-1130146,C-1000368,N-1003821,2022/1/27,29000
S-1130147,C-1001403,N-1003827,2022/1/27,21000
S-1130148,C-1001403,N-1003826,2022/1/27,21000
S-1130149,C-1000687,N-1001266,2022/1/27,15000
S-1130150,C-1001072,N-1002695,2022/1/27,30000
S-1130151,C-1000779,N-1003279,2022/1/27,9000
S-1130152,C-1000132,N-1000896,2022/1/27,13000
S-1130153,C-1000974,N-1002246,2022/1/27,29000
S-1130154,C-1001072,N-1002696,2022/1/27,30000
S-1130155,C-1000973,N-1002242,2022/1/27,6000
S-1130156,C-1001405,N-1003825,2022/1/27,50000
S-1130157,C-1001088,N-1002697,2022/1/27,80000
S-1130171,C-1000356,N-1001265,2022/1/27,30000
S-1130172,C-1001428,N-1003958,2022/1/27,30000
S-1130173,C-1000036,N-1000043,2022/1/27,50000
S-1130174,C-1000974,N-1002245,2022/1/27,29000
S-1130175,C-1000132,N-1000895,2022/1/27,13000
S-1130176,C-1000139,N-1000160,2022/1/27,50000
S-1130177,C-1000974,N-1002243,2022/1/27,29000
S-1130178,C-1001405,N-1003824,2022/1/27,50000
S-1130179,C-1001401,N-1003956,2022/1/27,80000
S-1130180,C-1001410,N-1003822,2022/1/27,13000
S-1130181,C-1001410,N-1003823,2022/1/27,13000
S-1130182,C-1001152,N-1002954,2022/1/27,21000
S-1130183,C-1000036,N-1000041,2022/1/27,30000
S-1130184,C-1000974,N-1002244,2022/1/27,29000
S-1130185,C-1000356,N-1001264,2022/1/27,30000
S-1130186,C-1000444,N-1003878,2022/1/27,21000
S-1130187,C-1000779,N-1001936,2022/1/27,9000
S-1130188,C-1000356,N-1001263,2022/1/27,30000
S-1130202,C-1001362,N-1003621,2022/1/27,80000
S-1130203,C-1001253,N-1003282,2022/1/27,9000
S-1130204,C-1000687,N-1001267,2022/1/27,15000
S-1130205,C-1000514,N-1002612,2022/1/27,80000
S-1130206,C-1000036,N-1000040,2022/1/27,80000
S-1130207,C-1001164,N-1002955,2022/1/27,13000
S-1130208,C-1000199,N-1001002,2022/1/27,15000
S-1130209,C-1001401,N-1003765,2022/1/27,80000
S-1130210,C-1000036,N-1000037,2022/1/27,80000
S-1130211,C-1000132,N-1000893,2022/1/27,13000
S-1130212,C-1001401,N-1003764,2022/1/27,80000
S-1130213,C-1000132,N-1000894,2022/1/27,13000
S-1130214,C-1000712,N-1001362,2022/1/27,30000
S-1130215,C-1000973,N-1002248,2022/1/27,6000
S-1130216,C-1000974,N-1002241,2022/1/27,50000
S-1130217,C-1000373,N-1000654,2022/1/27,50000
S-1130218,C-1000838,N-1003114,2022/1/27,15000
S-1130219,C-1000608,N-1001077,2022/1/27,80000
S-1130220,C-1000087,N-1000094,2022/1/27,50000
S-1130221,C-1000139,N-1000161,2022/1/27,50000
S-1130222,C-1000036,N-1000045,2022/1/27,50000
S-1130236,C-1001248,N-1003281,2022/1/27,21000
S-1130237,C-1000373,N-1000651,2022/1/27,50000
S-1130238,C-1000087,N-1000091,2022/1/27,50000
S-1130239,C-1000838,N-1001742,2022/1/27,15000
S-1130240,C-1000974,N-1002247,2022/1/27,50000
S-1130241,C-1000838,N-1003721,2022/1/27,15000
S-1130242,C-1000651,N-1001671,2022/1/27,21000
S-1130243,C-1000607,N-1001076,2022/1/27,30000
S-1130244,C-1000687,N-1003113,2022/1/27,15000
S-1130245,C-1000036,N-1000042,2022/1/27,30000
S-1130246,C-1001232,N-1003206,2022/1/27,30000
S-1130247,C-1000221,N-1000679,2022/1/27,80000
S-1130248,C-1000607,N-1003720,2022/1/27,30000
S-1130249,C-1000036,N-1000044,2022/1/27,50000
S-1130250,C-1001152,N-1003879,2022/1/27,21000
S-1130251,C-1000139,N-1000163,2022/1/27,50000
S-1130252,C-1000584,N-1000997,2022/1/27,80000
S-1130253,C-1000584,N-1003915,2022/1/27,80000
S-1130254,C-1000087,N-1000095,2022/1/27,10000
S-1130255,C-1000444,N-1001938,2022/1/27,21000
S-1130256,C-1000651,N-1001672,2022/1/27,21000
S-1130257,C-1001152,N-1002957,2022/1/27,21000
S-1130258,C-1000356,N-1001259,2022/1/27,30000
S-1130259,C-1001152,N-1003038,2022/1/27,21000
S-1130274,C-1001281,N-1003387,2022/1/27,50000
S-1130275,C-1000514,N-1001260,2022/1/27,29000
S-1130276,C-1001428,N-1003957,2022/1/27,30000
S-1130277,C-1000199,N-1000999,2022/1/27,15000
S-1130278,C-1001365,N-1003674,2022/1/28,21000
S-1130279,C-1001293,N-1003391,2022/1/28,80000
S-1130280,C-1000867,N-1003121,2022/1/28,29000
S-1130281,C-1000301,N-1000413,2022/1/28,6000
S-1130282,C-1001154,N-1002962,2022/1/28,30000
S-1130283,C-1000408,N-1000585,2022/1/28,21000
S-1130284,C-1000176,N-1001038,2022/1/28,80000
S-1130285,C-1000620,N-1002321,2022/1/28,80000
S-1130286,C-1000177,N-1000850,2022/1/28,15000
S-1130287,C-1000124,N-1002709,2022/1/28,30000
S-1130288,C-1000314,N-1000498,2022/1/28,21000
S-1130289,C-1001142,N-1002888,2022/1/28,9000
S-1130290,C-1000206,N-1000745,2022/1/28,29000
S-1130291,C-1000087,N-1000248,2022/1/28,30000
S-1130292,C-1001202,N-1003119,2022/1/28,29000
S-1130293,C-1000424,N-1000847,2022/1/28,30000
S-1130294,C-1000730,N-1001415,2022/1/28,50000
S-1130295,C-1000620,N-1002320,2022/1/28,80000
S-1130296,C-1001161,N-1003296,2022/1/28,15000
S-1130297,C-1000315,N-1000441,2022/1/28,21000
S-1130314,C-1000976,N-1002249,2022/1/28,9000
S-1130315,C-1001222,N-1003209,2022/1/28,21000
S-1130316,C-1000221,N-1000808,2022/1/28,30000
S-1130317,C-1000091,N-1000097,2022/1/28,15000
S-1130318,C-1001357,N-1003628,2022/1/28,50000
S-1130319,C-1000620,N-1003460,2022/1/28,50000
S-1130320,C-1000340,N-1002103,2022/1/28,6000
S-1130321,C-1000308,N-1000662,2022/1/28,13000
S-1130322,C-1000419,N-1002959,2022/1/28,30000
S-1130323,C-1000446,N-1001875,2022/1/28,50000
S-1130324,C-1000177,N-1000852,2022/1/28,15000
S-1130325,C-1000220,N-1000271,2022/1/28,30000
S-1130326,C-1000609,N-1001087,2022/1/28,30000
S-1130327,C-1000989,N-1002409,2022/1/28,21000
S-1130328,C-1000247,N-1001115,2022/1/28,29000
S-1130329,C-1000610,N-1001092,2022/1/28,13000
S-1130330,C-1000891,N-1001964,2022/1/28,30000
S-1130331,C-1000391,N-1000560,2022/1/28,6000
S-1130332,C-1000924,N-1002887,2022/1/28,80000
S-1130333,C-1000205,N-1000243,2022/1/28,9000
S-1130334,C-1001086,N-1002711,2022/1/28,50000
S-1130335,C-1000688,N-1001268,2022/1/28,21000
S-1130336,C-1000868,N-1001842,2022/1/28,15000
S-1130337,C-1000347,N-1000499,2022/1/28,50000
S-1130354,C-1001132,N-1003207,2022/1/28,15000
S-1130355,C-1000533,N-1000901,2022/1/28,15000
S-1130356,C-1000620,N-1002318,2022/1/28,80000
S-1130357,C-1000481,N-1000752,2022/1/28,50000
S-1130358,C-1000430,N-1000655,2022/1/28,13000
S-1130359,C-1000457,N-1000682,2022/1/28,50000
S-1130360,C-1000087,N-1003047,2022/1/28,30000
S-1130361,C-1000995,N-1003828,2022/1/28,30000
S-1130362,C-1001074,N-1002700,2022/1/28,30000
S-1130363,C-1001286,N-1003408,2022/1/28,9000
S-1130364,C-1000206,N-1000744,2022/1/28,29000
S-1130365,C-1000800,N-1003675,2022/1/28,10000
S-1130366,C-1001455,N-1004029,2022/1/28,13000
S-1130367,C-1001357,N-1003625,2022/1/28,50000
S-1130368,C-1000467,N-1001507,2022/1/28,21000
S-1130369,C-1000878,N-1001880,2022/1/28,13000
S-1130370,C-1001292,N-1003395,2022/1/28,10000
S-1130371,C-1001161,N-1002965,2022/1/28,15000
S-1130372,C-1000534,N-1002327,2022/1/28,50000
S-1130373,C-1000532,N-1002251,2022/1/28,50000
S-1130374,C-1001219,N-1003123,2022/1/28,30000
S-1130375,C-1000176,N-1001039,2022/1/28,80000
S-1130389,C-1001299,N-1003403,2022/1/28,50000
S-1130390,C-1000515,N-1001364,2022/1/28,80000
S-1130391,C-1000338,N-1003500,2022/1/28,30000
S-1130392,C-1001086,N-1002710,2022/1/28,50000
S-1130393,C-1000205,N-1000247,2022/1/28,9000
S-1130394,C-1001195,N-1003127,2022/1/28,21000
S-1130395,C-1000620,N-1002319,2022/1/28,80000
S-1130396,C-1000819,N-1003575,2022/1/28,30000
S-1130397,C-1000867,N-1001839,2022/1/28,29000
S-1130398,C-1000481,N-1000751,2022/1/28,50000
S-1130399,C-1001260,N-1003298,2022/1/28,9000
S-1130400,C-1000303,N-1003402,2022/1/28,10000
S-1130401,C-1000315,N-1000442,2022/1/28,21000
S-1130402,C-1000924,N-1002177,2022/1/28,80000
S-1130403,C-1000431,N-1000657,2022/1/28,29000
S-1130404,C-1001056,N-1002618,2022/1/28,30000
S-1130405,C-1000947,N-1002173,2022/1/28,50000
S-1130406,C-1000989,N-1002408,2022/1/28,21000
S-1130407,C-1000094,N-1000105,2022/1/28,15000
S-1130408,C-1000206,N-1000815,2022/1/28,30000
S-1130409,C-1000424,N-1000848,2022/1/28,30000
S-1130410,C-1000610,N-1002617,2022/1/28,13000
S-1130411,C-1000392,N-1000810,2022/1/28,10000
S-1130412,C-1000338,N-1000748,2022/1/28,30000
S-1130430,C-1001204,N-1003124,2022/1/28,15000
S-1130431,C-1000989,N-1002411,2022/1/28,21000
S-1130432,C-1000655,N-1002885,2022/1/28,13000
S-1130433,C-1000220,N-1000269,2022/1/28,30000
S-1130434,C-1001173,N-1003044,2022/1/28,6000
S-1130435,C-1000206,N-1000814,2022/1/28,30000
S-1130436,C-1000091,N-1000096,2022/1/28,15000
S-1130437,C-1000609,N-1001081,2022/1/28,80000
S-1130438,C-1000301,N-1000412,2022/1/28,21000
S-1130439,C-1000208,N-1000741,2022/1/28,9000
S-1130440,C-1000974,N-1002324,2022/1/28,80000
S-1130441,C-1000408,N-1000584,2022/1/28,21000
S-1130442,C-1000728,N-1001412,2022/1/28,21000
S-1130443,C-1001288,N-1003406,2022/1/28,13000
S-1130457,C-1001288,N-1003405,2022/1/28,13000
S-1130458,C-1001205,N-1003117,2022/1/28,50000
S-1130459,C-1000247,N-1001114,2022/1/28,29000
S-1130460,C-1000419,N-1003293,2022/1/28,30000
S-1130461,C-1001195,N-1003131,2022/1/28,21000
S-1130462,C-1000660,N-1001204,2022/1/28,30000
S-1130463,C-1000094,N-1000104,2022/1/28,15000
S-1130477,C-1000248,N-1000322,2022/1/28,6000
S-1130478,C-1000338,N-1000747,2022/1/28,30000
S-1130479,C-1000087,N-1000249,2022/1/28,30000
S-1130480,C-1000301,N-1000411,2022/1/28,21000
S-1130481,C-1000446,N-1001877,2022/1/28,50000
S-1130482,C-1000206,N-1002100,2022/1/28,10000
S-1130483,C-1000659,N-1001207,2022/1/28,10000
S-1130484,C-1001132,N-1002881,2022/1/28,15000
S-1130485,C-1000532,N-1000897,2022/1/28,50000
S-1130486,C-1001170,N-1003040,2022/1/28,50000
S-1130487,C-1001260,N-1003297,2022/1/28,9000
S-1130488,C-1000732,N-1001747,2022/1/28,21000
S-1130489,C-1000585,N-1001004,2022/1/28,21000
S-1130490,C-1000391,N-1000561,2022/1/28,6000
S-1130491,C-1000805,N-1001882,2022/1/28,30000
S-1130492,C-1000660,N-1001208,2022/1/28,30000
S-1130506,C-1000609,N-1001085,2022/1/28,30000
S-1130507,C-1000479,N-1002707,2022/1/28,29000
S-1130508,C-1000974,N-1002325,2022/1/28,80000
S-1130509,C-1000010,N-1002258,2022/1/28,21000
S-1130510,C-1000314,N-1001841,2022/1/28,50000
S-1130511,C-1000089,N-1000098,2022/1/28,15000
S-1130512,C-1001195,N-1003126,2022/1/28,21000
S-1130513,C-1000702,N-1002880,2022/1/28,15000
S-1130514,C-1000301,N-1000408,2022/1/28,6000
S-1130515,C-1000532,N-1000900,2022/1/28,30000
S-1130516,C-1000974,N-1002326,2022/1/28,80000
S-1130517,C-1000534,N-1002259,2022/1/28,80000
S-1130518,C-1000868,N-1001844,2022/1/28,15000
S-1130532,C-1000300,N-1000410,2022/1/28,9000
S-1130533,C-1000867,N-1002508,2022/1/28,29000
S-1130534,C-1000680,N-1003400,2022/1/28,80000
S-1130535,C-1000680,N-1001623,2022/1/28,80000
S-1130536,C-1000534,N-1002322,2022/1/28,50000
S-1130537,C-1000314,N-1000497,2022/1/28,21000
S-1130538,C-1001070,N-1002699,2022/1/28,6000
S-1130539,C-1001390,N-1003768,2022/1/28,21000
S-1130540,C-1001455,N-1004034,2022/1/28,13000
S-1130541,C-1000533,N-1002615,2022/1/28,15000
S-1130542,C-1000285,N-1002706,2022/1/28,15000
S-1130543,C-1000533,N-1000902,2022/1/28,15000
S-1130544,C-1000989,N-1002410,2022/1/28,21000
S-1130545,C-1000480,N-1000749,2022/1/28,21000
S-1130546,C-1001455,N-1004028,2022/1/28,13000
S-1130547,C-1000208,N-1000742,2022/1/28,9000
S-1130548,C-1000479,N-1000743,2022/1/28,29000
S-1130549,C-1000163,N-1000293,2022/1/28,15000
S-1130550,C-1000477,N-1000737,2022/1/28,30000
S-1130551,C-1001292,N-1003959,2022/1/28,10000
S-1130565,C-1001455,N-1004032,2022/1/28,13000
S-1130566,C-1001202,N-1003115,2022/1/28,29000
S-1130567,C-1000177,N-1000851,2022/1/28,15000
S-1130568,C-1000089,N-1002616,2022/1/28,15000
S-1130569,C-1001154,N-1002960,2022/1/28,30000
S-1130570,C-1000419,N-1003624,2022/1/28,30000
S-1130571,C-1000087,N-1001748,2022/1/28,30000
S-1130585,C-1000820,N-1001674,2022/1/28,30000
S-1130586,C-1001155,N-1002963,2022/1/28,30000
